# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
91468at6656	Complete	de_novo.AGAP004856-RA.1:0-1139	434.2	282	https://www.orthodb.org/v10?query=91468at6656	Palmitoyltransferase
91933at6656	Complete	de_novo.Agm54242Ue_220404_200923_45942135_ccs.1:0-1250	416.0	300	https://www.orthodb.org/v10?query=91933at6656	RNA-binding protein NOB1
91946at6656	Complete	de_novo.Agm54242Ue_220404_200923_156829921_ccs.1:0-1664	347.8	272	https://www.orthodb.org/v10?query=91946at6656	monocarboxylate transporter 10 isoform X1
92167at6656	Complete	de_novo.Agseq_53680.1:0-752	435.0	238	https://www.orthodb.org/v10?query=92167at6656	39S ribosomal protein L15, mitochondrial
92184at6656	Duplicated	de_novo.Agm54242U_210909_035710_72682042_ccs.1:1-1605	429.3	245	https://www.orthodb.org/v10?query=92184at6656	vacuolar protein sorting-associated protein 26B-like
92184at6656	Duplicated	de_novo.AGAP006139-RA.1:1-1875	428.8	245	https://www.orthodb.org/v10?query=92184at6656	vacuolar protein sorting-associated protein 26B-like
92420at6656	Duplicated	de_novo.AGAP001939-RA.1:0-2087	508.9	539	https://www.orthodb.org/v10?query=92420at6656	Signal recognition particle subunit SRP72
92420at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_123994675_ccs.1:39-1847	439.8	483	https://www.orthodb.org/v10?query=92420at6656	Signal recognition particle subunit SRP72
92576at6656	Duplicated	de_novo.Agm54242U_210909_035710_42797101_ccs.1:2-1204	508.5	346	https://www.orthodb.org/v10?query=92576at6656	Coiled-coil domain-containing protein 47
92576at6656	Duplicated	de_novo.AGAP010007-RA.1:0-1493	499.8	370	https://www.orthodb.org/v10?query=92576at6656	Coiled-coil domain-containing protein 47
92777at6656	Complete	de_novo.Agm54242U_210909_035710_55378147_ccs.1:0-1826	205.9	173	https://www.orthodb.org/v10?query=92777at6656	Inhibitor of growth protein
92854at6656	Complete	de_novo.seqSigP-152683.1:0-1448	471.5	396	https://www.orthodb.org/v10?query=92854at6656	dnaJ homolog subfamily C member 1-like
93061at6656	Complete	de_novo.AGAP012611-RA.1:0-863	264.9	214	https://www.orthodb.org/v10?query=93061at6656	translation initiation factor eIF-2B subunit alpha
93085at6656	Duplicated	de_novo.AGAP011190-RA.1:0-1022	490.7	268	https://www.orthodb.org/v10?query=93085at6656	eukaryotic translation initiation factor 2 subunit 1
93085at6656	Duplicated	de_novo.Agseq_196974.1:139-1155	487.5	266	https://www.orthodb.org/v10?query=93085at6656	eukaryotic translation initiation factor 2 subunit 1
93152at6656	Missing
93168at6656	Complete	de_novo.Agm54242U_210909_035710_81594703_ccs.1:0-1934	143.6	229	https://www.orthodb.org/v10?query=93168at6656	Ubiquitin-associated domain
93408at6656	Complete	de_novo.Agm54242Ue_220404_200923_89195650_ccs.1:0-956	365.5	210	https://www.orthodb.org/v10?query=93408at6656	zinc finger protein 330 homolog
93432at6656	Duplicated	de_novo.Agm54242U_210909_035710_42601308_ccs.1:0-1178	405.1	312	https://www.orthodb.org/v10?query=93432at6656	macrophage erythroblast attacher
93432at6656	Duplicated	de_novo.Agm54242U_210819_213017_1115718_ccs.1:0-1112	378.1	313	https://www.orthodb.org/v10?query=93432at6656	macrophage erythroblast attacher
93432at6656	Duplicated	de_novo.Agm54242U_210819_213017_89785722_ccs.1:0-1049	350.0	280	https://www.orthodb.org/v10?query=93432at6656	macrophage erythroblast attacher
93483at6656	Complete	de_novo.Agm54242U_210909_035710_112722716_ccs.1:57-2042	529.8	392	https://www.orthodb.org/v10?query=93483at6656	protein PTCD3 homolog, mitochondrial
93507at6656	Complete	de_novo.Agseq_61231.1:0-1157	236.6	224	https://www.orthodb.org/v10?query=93507at6656	GTPase Era, mitochondrial
93535at6656	Duplicated	de_novo.AGAP006808-RA.1:0-1037	325.0	273	https://www.orthodb.org/v10?query=93535at6656	Ribosome biogenesis regulatory protein
93535at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_25298177_ccs.1:0-1119	325.0	273	https://www.orthodb.org/v10?query=93535at6656	Ribosome biogenesis regulatory protein
93797at6656	Duplicated	de_novo.Agseq_155969.1:120-872	329.9	181	https://www.orthodb.org/v10?query=93797at6656	Cytochrome c heme lyase
93797at6656	Duplicated	de_novo.AGAP003843-RA.1:0-833	329.4	181	https://www.orthodb.org/v10?query=93797at6656	Cytochrome c heme lyase
94054at6656	Duplicated	de_novo.Agseq_101387.1:81-1307	176.5	171	https://www.orthodb.org/v10?query=94054at6656	acylglycerol kinase, mitochondrial
94054at6656	Duplicated	de_novo.Agm54242U_210909_035710_30016357_ccs.1:0-1337	176.1	171	https://www.orthodb.org/v10?query=94054at6656	acylglycerol kinase, mitochondrial
94238at6656	Complete	de_novo.AGAP011361-RA.1:0-875	56.3	135	https://www.orthodb.org/v10?query=94238at6656	checkpoint protein HUS1
94263at6656	Missing
94304at6656	Complete	de_novo.AGAP009012-RA.1:0-1166	544.7	289	https://www.orthodb.org/v10?query=94304at6656	ubiquitin-like modifier-activating enzyme 5
94473at6656	Complete	de_novo.Agseq_141506.1:0-1373	386.6	261	https://www.orthodb.org/v10?query=94473at6656	Ribosomal protein S5
94476at6656	Complete	de_novo.AGAP009023-RA.1:0-1433	463.7	338	https://www.orthodb.org/v10?query=94476at6656	Iron hydrogenase
94842at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_103286885_ccs.1:0-794	396.1	218	https://www.orthodb.org/v10?query=94842at6656	DNA-directed RNA polymerase II subunit RPB3
94842at6656	Duplicated	de_novo.Agseq_176910.1:63-797	378.7	201	https://www.orthodb.org/v10?query=94842at6656	DNA-directed RNA polymerase II subunit RPB3
94878at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_104663340_ccs.1:0-758	410.9	210	https://www.orthodb.org/v10?query=94878at6656	26S proteasome non-ATPase regulatory subunit 7
94878at6656	Duplicated	de_novo.Agseq_84180.1:21-872	351.4	207	https://www.orthodb.org/v10?query=94878at6656	26S proteasome non-ATPase regulatory subunit 7
95028at6656	Duplicated	de_novo.AGAP005116-RA.1:0-863	364.5	226	https://www.orthodb.org/v10?query=95028at6656	SAGA-associated factor 29
95028at6656	Duplicated	de_novo.seqSigP-132883.1:38-889	364.5	226	https://www.orthodb.org/v10?query=95028at6656	SAGA-associated factor 29
95089at6656	Complete	de_novo.AGAP011690-RA.1:0-1160	252.5	301	https://www.orthodb.org/v10?query=95089at6656	dynactin subunit 2
95294at6656	Complete	de_novo.AGAP008774-RA.1:0-827	281.8	182	https://www.orthodb.org/v10?query=95294at6656	protein SCO1 homolog, mitochondrial
95524at6656	Complete	de_novo.Agm54242Ue_220404_200923_104334982_ccs.1:0-1007	339.1	243	https://www.orthodb.org/v10?query=95524at6656	8-oxo-dGDP phosphatase NUDT18
96251at6656	Complete	de_novo.AGAP011457-RA.1:0-818	252.9	181	https://www.orthodb.org/v10?query=96251at6656	ribose-5-phosphate isomerase
96444at6656	Complete	de_novo.Agm54242Ue_220404_200923_459546_ccs.1:0-800	328.0	200	https://www.orthodb.org/v10?query=96444at6656	39S ribosomal protein L4, mitochondrial
96569at6656	Complete	de_novo.AGAP009161-RA.1:0-929	340.7	222	https://www.orthodb.org/v10?query=96569at6656	deoxyribose-phosphate aldolase
96592at6656	Duplicated	de_novo.Agm54242U_210909_035710_132843918_ccs.1:141-1118	423.7	266	https://www.orthodb.org/v10?query=96592at6656	Eukaryotic translation initiation factor 3 subunit I
96592at6656	Duplicated	de_novo.Agseq_176983.1:84-1061	423.7	266	https://www.orthodb.org/v10?query=96592at6656	Eukaryotic translation initiation factor 3 subunit I
96601at6656	Missing
96956at6656	Complete	de_novo.AGAP008498-RA.1:0-1184	474.7	318	https://www.orthodb.org/v10?query=96956at6656	PCI domain-containing protein 2
96971at6656	Complete	de_novo.AGAP007244-RA.1:0-1283	435.8	332	https://www.orthodb.org/v10?query=96971at6656	Ribosome biogenesis protein WDR12 homolog
97225at6656	Complete	de_novo.Agm54242U_210909_035710_16188500_ccs.1:0-1964	380.0	429	https://www.orthodb.org/v10?query=97225at6656	nucleolar protein 9
97492at6656	Duplicated	de_novo.Agseq_79894.1:0-758	342.5	200	https://www.orthodb.org/v10?query=97492at6656	Proteasome subunit alpha type
97492at6656	Duplicated	de_novo.Agm54242U_210819_213017_146145962_ccs.1:0-833	330.6	204	https://www.orthodb.org/v10?query=97492at6656	Proteasome subunit alpha type
97492at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_34604838_ccs.1:29-766	325.5	193	https://www.orthodb.org/v10?query=97492at6656	Proteasome subunit alpha type
97749at6656	Duplicated	de_novo.seqSigP-79022.1:153-2372	523.7	497	https://www.orthodb.org/v10?query=97749at6656	GC-rich sequence DNA-binding factor
97749at6656	Duplicated	de_novo.Agm54242U_210909_035710_140509948_ccs.1:679-2952	523.6	497	https://www.orthodb.org/v10?query=97749at6656	GC-rich sequence DNA-binding factor
97763at6656	Complete	de_novo.Agseq_147942.1:21-1451	381.8	319	https://www.orthodb.org/v10?query=97763at6656	major facilitator superfamily domain-containing protein 10
97865at6656	Complete	de_novo.AGAP004236-RA.1:0-872	331.6	223	https://www.orthodb.org/v10?query=97865at6656	beta-lactamase-like protein 2 homolog
98066at6656	Duplicated	de_novo.Agm54242U_210819_213017_146475540_ccs.1:0-1190	392.4	256	https://www.orthodb.org/v10?query=98066at6656	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
98066at6656	Duplicated	de_novo.Agm54242U_210909_035710_67897558_ccs.1:0-1190	392.4	256	https://www.orthodb.org/v10?query=98066at6656	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
98251at6656	Complete	de_novo.Agm54242Ue_220404_200923_17826330_ccs.1:18-782	390.9	218	https://www.orthodb.org/v10?query=98251at6656	F-box/SPRY domain-containing protein 1
98544at6656	Complete	de_novo.Agm54242U_210909_035710_60949960_ccs.1:0-1673	314.5	329	https://www.orthodb.org/v10?query=98544at6656	Cytochrome P450
98620at6656	Complete	de_novo.AGAP003093-RA.1:0-1082	379.5	249	https://www.orthodb.org/v10?query=98620at6656	replication factor C subunit 4
98725at6656	Complete	de_novo.Agm54242U_210909_035710_33294127_ccs.1:0-2504	606.4	484	https://www.orthodb.org/v10?query=98725at6656	peroxisome assembly factor 2
98755at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_12846800_ccs.1:36-1437	294.1	203	https://www.orthodb.org/v10?query=98755at6656	Transcription factor
98755at6656	Duplicated	de_novo.Agseq_178708.1:33-1208	270.2	231	https://www.orthodb.org/v10?query=98755at6656	Transcription factor
98821at6656	Complete	de_novo.Agm54242Ue_220404_200923_117310600_ccs.1:0-1130	333.7	256	https://www.orthodb.org/v10?query=98821at6656	tRNA (guanine(10)-N2)-methyltransferase homolog
98845at6656	Complete	de_novo.AGAP008816-RA.1:0-725	324.1	187	https://www.orthodb.org/v10?query=98845at6656	Proteasome subunit alpha type
98927at6656	Complete	de_novo.Agm54242U_210819_213017_7013913_ccs.1:0-1037	264.5	215	https://www.orthodb.org/v10?query=98927at6656	tRNA methyltransferase 10 homolog A
98948at6656	Complete	de_novo.Agseq_87564.1:0-668	380.8	206	https://www.orthodb.org/v10?query=98948at6656	general transcription factor IIE subunit 1
99204at6656	Duplicated	de_novo.Agm54242U_210909_035710_73991651_ccs.1:0-746	237.8	185	https://www.orthodb.org/v10?query=99204at6656	39S ribosomal protein L9, mitochondrial
99204at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_159711563_ccs.1:0-746	237.8	185	https://www.orthodb.org/v10?query=99204at6656	39S ribosomal protein L9, mitochondrial
99270at6656	Complete	de_novo.Agm54242U_210819_213017_113051811_ccs.1:12-1115	430.1	243	https://www.orthodb.org/v10?query=99270at6656	polymerase delta-interacting protein 2
99307at6656	Complete	de_novo.AGAP011448-RA.1:0-1148	571.5	313	https://www.orthodb.org/v10?query=99307at6656	Flap endonuclease 1
99377at6656	Complete	de_novo.Agm54242Ue_220404_200923_50596391_ccs.1:42-668	291.8	179	https://www.orthodb.org/v10?query=99377at6656	28S ribosomal protein S2, mitochondrial
99519at6656	Duplicated	de_novo.Agseq_95878.1:1-1236	544.4	307	https://www.orthodb.org/v10?query=99519at6656	60S ribosomal protein L4
99519at6656	Duplicated	de_novo.Agm54242U_210909_035710_24248843_ccs.1:2-1198	543.8	306	https://www.orthodb.org/v10?query=99519at6656	60S ribosomal protein L4
99519at6656	Duplicated	de_novo.Agm54242U_210909_035710_100401852_ccs.1:0-1100	491.9	275	https://www.orthodb.org/v10?query=99519at6656	60S ribosomal protein L4
99625at6656	Complete	de_novo.Agseq_145615.1:0-1043	448.8	266	https://www.orthodb.org/v10?query=99625at6656	KRR1 small subunit processome component
99998at6656	Missing
100070at6656	Complete	de_novo.AGAP001955-RA.1:0-1016	172.3	163	https://www.orthodb.org/v10?query=100070at6656	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase
100136at6656	Missing
100216at6656	Complete	de_novo.Agseq_102517.1:0-1355	312.8	277	https://www.orthodb.org/v10?query=100216at6656	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
100227at6656	Complete	de_novo.Agm54242U_210909_035710_23792014_ccs.1:56-1447	228.7	300	https://www.orthodb.org/v10?query=100227at6656	dolichol kinase
100296at6656	Duplicated	de_novo.AGAP009507-RA.1:0-848	323.1	212	https://www.orthodb.org/v10?query=100296at6656	Ubiquitin thioesterase
100296at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_22873148_ccs.1:124-846	307.3	188	https://www.orthodb.org/v10?query=100296at6656	Ubiquitin thioesterase
100612at6656	Complete	de_novo.AGAP001818-RA.1:0-749	160.1	163	https://www.orthodb.org/v10?query=100612at6656	UPF0568 protein C14orf166 homolog
100664at6656	Complete	de_novo.Agm54242Ue_220404_200923_97977156_ccs.1:0-1022	296.8	162	https://www.orthodb.org/v10?query=100664at6656	Pre-mRNA-splicing factor 38B
100673at6656	Complete	de_novo.Agseq_174469.1:0-1082	307.0	263	https://www.orthodb.org/v10?query=100673at6656	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
100760at6656	Complete	de_novo.AGAP001042-RA.1:0-809	150.5	158	https://www.orthodb.org/v10?query=100760at6656	Cytochrome b5-like heme/steroid binding domain
101349at6656	Complete	de_novo.AGAP005616-RA.1:0-1331	381.1	202	https://www.orthodb.org/v10?query=101349at6656	SH3 domain
101359at6656	Complete	de_novo.AGAP003858-RA.1:0-1271	537.6	353	https://www.orthodb.org/v10?query=101359at6656	beclin-1-like protein
101491at6656	Missing
101531at6656	Duplicated	de_novo.AGAP006687-RA.1:0-1364	261.4	299	https://www.orthodb.org/v10?query=101531at6656	vacuolar fusion protein CCZ1 homolog
101531at6656	Duplicated	de_novo.Agseq_57076.1:0-1082	228.8	256	https://www.orthodb.org/v10?query=101531at6656	vacuolar fusion protein CCZ1 homolog
101621at6656	Complete	de_novo.AGAP010011-RA.1:0-884	362.4	237	https://www.orthodb.org/v10?query=101621at6656	protein MEMO1
101727at6656	Complete	de_novo.Agseq_80902.1:18-722	299.2	183	https://www.orthodb.org/v10?query=101727at6656	tRNA (guanine-N(7)-)-methyltransferase
101761at6656	Complete	de_novo.Agseq_70530.1:0-791	132.0	111	https://www.orthodb.org/v10?query=101761at6656	Zinc finger C4H2 domain-containing protein
101767at6656	Duplicated	de_novo.AGAP011057-RA.1:0-896	320.5	242	https://www.orthodb.org/v10?query=101767at6656	Down syndrome critical region protein 3 homolog
101767at6656	Duplicated	de_novo.Agm54242U_210819_213017_69926922_ccs.1:0-983	301.4	256	https://www.orthodb.org/v10?query=101767at6656	Down syndrome critical region protein 3 homolog
101829at6656	Complete	de_novo.AGAP005928-RA.1:0-2027	294.6	239	https://www.orthodb.org/v10?query=101829at6656	protein FAM76A
101886at6656	Duplicated	de_novo.Agm54242U_210909_035710_148047047_ccs.1:0-782	421.9	227	https://www.orthodb.org/v10?query=101886at6656	Ribosomal protein L2
101886at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_83495061_ccs.1:0-719	367.8	227	https://www.orthodb.org/v10?query=101886at6656	Ribosomal protein L2
101886at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_12976154_ccs.1:0-725	365.7	227	https://www.orthodb.org/v10?query=101886at6656	Ribosomal protein L2
102321at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_71567743_ccs.1:3-641	335.8	172	https://www.orthodb.org/v10?query=102321at6656	GPN-loop GTPase 1
102321at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_78447319_ccs.1:228-1046	326.5	220	https://www.orthodb.org/v10?query=102321at6656	GPN-loop GTPase 1
102714at6656	Missing
102770at6656	Complete	de_novo.AGAP007864-RA.1:1-822	470.8	233	https://www.orthodb.org/v10?query=102770at6656	F-actin-capping protein subunit beta
103125at6656	Complete	de_novo.AGAP000857-RA.1:0-1118	378.8	252	https://www.orthodb.org/v10?query=103125at6656	39S ribosomal protein L3, mitochondrial
103207at6656	Complete	de_novo.AGAP004225-RA.1:1-720	318.3	166	https://www.orthodb.org/v10?query=103207at6656	pre-mRNA-splicing factor ISY1 homolog
103479at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_18220546_ccs.1:0-755	219.4	186	https://www.orthodb.org/v10?query=103479at6656	protein unc-50 homolog
103479at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_5571744_ccs.1:0-725	216.8	181	https://www.orthodb.org/v10?query=103479at6656	protein unc-50 homolog
103590at6656	Duplicated	de_novo.Agm54242U_210819_213017_90507205_ccs.1:0-1499	215.3	227	https://www.orthodb.org/v10?query=103590at6656	rabenosyn-5
103590at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_17564319_ccs.1:0-1225	196.3	162	https://www.orthodb.org/v10?query=103590at6656	rabenosyn-5
103747at6656	Missing
103749at6656	Complete	de_novo.AGAP005320-RA.1:0-1379	428.8	360	https://www.orthodb.org/v10?query=103749at6656	WD40-repeat-containing domain
103752at6656	Duplicated	de_novo.AGAP006445-RA.1:0-1295	463.7	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	de_novo.Agseq_85176.1:0-1382	456.8	333	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103908at6656	Duplicated	de_novo.Agseq_140590.1:0-1154	433.4	298	https://www.orthodb.org/v10?query=103908at6656	Eukaryotic translation initiation factor 3 subunit M
103908at6656	Duplicated	de_novo.Agm54242U_210909_035710_101909535_ccs.1:0-1124	427.9	295	https://www.orthodb.org/v10?query=103908at6656	Eukaryotic translation initiation factor 3 subunit M
103914at6656	Complete	de_novo.AGAP007115-RA.1:0-1142	378.7	298	https://www.orthodb.org/v10?query=103914at6656	carnosine N-methyltransferase
104063at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_26346957_ccs.1:0-989	255.7	199	https://www.orthodb.org/v10?query=104063at6656	39S ribosomal protein L39, mitochondrial
104063at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_69011435_ccs.1:0-992	255.7	199	https://www.orthodb.org/v10?query=104063at6656	39S ribosomal protein L39, mitochondrial
104063at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_93718682_ccs.1:0-1010	255.7	199	https://www.orthodb.org/v10?query=104063at6656	39S ribosomal protein L39, mitochondrial
104122at6656	Complete	de_novo.AGAP005604-RA.1:0-653	157.6	108	https://www.orthodb.org/v10?query=104122at6656	Mediator of RNA polymerase II transcription subunit 20
104198at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_84740141_ccs.1:2-604	177.1	97	https://www.orthodb.org/v10?query=104198at6656	nuclear migration protein nudC
104198at6656	Duplicated	de_novo.Agm54242U_210819_213017_54987573_ccs.1:0-983	174.2	115	https://www.orthodb.org/v10?query=104198at6656	nuclear migration protein nudC
104410at6656	Duplicated	de_novo.Agseq_87568.1:0-938	353.3	243	https://www.orthodb.org/v10?query=104410at6656	Eukaryotic translation initiation factor 3 subunit F
104410at6656	Duplicated	de_novo.Agm54242U_210819_213017_171509604_ccs.1:0-686	326.4	203	https://www.orthodb.org/v10?query=104410at6656	Eukaryotic translation initiation factor 3 subunit F
104410at6656	Duplicated	de_novo.Agm54242U_210909_035710_108463523_ccs.1:0-734	325.5	204	https://www.orthodb.org/v10?query=104410at6656	Eukaryotic translation initiation factor 3 subunit F
104588at6656	Complete	de_novo.Agseq_133663.1:0-986	249.9	195	https://www.orthodb.org/v10?query=104588at6656	protein RTF2 homolog
104595at6656	Complete	de_novo.AGAP000850-RA.1:0-1016	187.1	209	https://www.orthodb.org/v10?query=104595at6656	syntaxin-16
104604at6656	Complete	de_novo.AGAP010514-RA.1:0-1052	326.2	268	https://www.orthodb.org/v10?query=104604at6656	activator of 90 kDa heat shock protein ATPase homolog 1
104769at6656	Complete	de_novo.Agm54242U_210909_035710_27067346_ccs.1:0-1217	204.1	189	https://www.orthodb.org/v10?query=104769at6656	pinin
104898at6656	Complete	de_novo.Agseq_192624.1:9-932	165.2	188	https://www.orthodb.org/v10?query=104898at6656	dnaJ homolog subfamily C member 17
105000at6656	Complete	de_novo.seqSigP-55052.1:0-455	189.0	134	https://www.orthodb.org/v10?query=105000at6656	ubiquinol-cytochrome-c reductase complex assembly factor 1
105099at6656	Complete	de_novo.Agm54242Ue_220404_200923_176161389_ccs.1:0-1163	305.9	263	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105170at6656	Complete	de_novo.AGAP005609-RA.1:0-1832	518.0	396	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105364at6656	Complete	de_novo.AGAP012105-RA.1:0-965	292.8	203	https://www.orthodb.org/v10?query=105364at6656	transcription initiation factor TFIID subunit 8
105457at6656	Complete	de_novo.Agm54242U_210819_213017_36896885_ccs.1:0-1139	174.9	244	https://www.orthodb.org/v10?query=105457at6656	something about silencing protein 10
105771at6656	Missing
105887at6656	Complete	de_novo.AGAP013210-RA.1:57-629	131.8	133	https://www.orthodb.org/v10?query=105887at6656	Immunoglobulin-like domain
106116at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_106038954_ccs.1:18-1244	508.0	337	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106116at6656	Duplicated	de_novo.AGAP000291-RA.1:1-1284	507.8	337	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106116at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_137889278_ccs.1:1-1236	450.1	337	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106116at6656	Duplicated	de_novo.Agm54242U_210909_035710_148571389_ccs.1:1-1221	437.8	318	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106126at6656	Duplicated	de_novo.Agm54242U_210909_035710_143655962_ccs.1:0-1196	372.7	262	https://www.orthodb.org/v10?query=106126at6656	GDP-fucose protein O-fucosyltransferase 1
106126at6656	Duplicated	de_novo.Agm54242U_210909_035710_61671147_ccs.1:0-1196	372.7	262	https://www.orthodb.org/v10?query=106126at6656	GDP-fucose protein O-fucosyltransferase 1
106466at6656	Complete	de_novo.Agm54242U_210909_035710_129763821_ccs.1:1-1614	191.4	226	https://www.orthodb.org/v10?query=106466at6656	RNA-binding protein 28
106470at6656	Complete	de_novo.Agm54242Ue_220404_200923_61540584_ccs.1:96-2028	253.5	273	https://www.orthodb.org/v10?query=106470at6656	SPARC-related modular calcium-binding protein 1 isoform X1
106634at6656	Complete	de_novo.Agseq_197081.1:96-1604	286.4	377	https://www.orthodb.org/v10?query=106634at6656	U3 small nucleolar RNA-associated protein 18 homolog
106639at6656	Duplicated	de_novo.AGAP009271-RA.1:0-686	269.2	168	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106639at6656	Duplicated	de_novo.Agseq_88865.1:99-734	264.5	165	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106788at6656	Complete	de_novo.Agseq_84058.1:18-1214	493.6	289	https://www.orthodb.org/v10?query=106788at6656	mitochondrial inner membrane protein OXA1L
106988at6656	Complete	de_novo.AGAP004755.R32.1:0-1187	376.7	304	https://www.orthodb.org/v10?query=106988at6656	vacuolar protein-sorting-associated protein 36
107030at6656	Complete	de_novo.AGAP011533-RA.1:0-1442	318.6	283	https://www.orthodb.org/v10?query=107030at6656	trafficking protein particle complex subunit 12
107139at6656	Complete	de_novo.AGAP003048-RA.1:0-998	247.9	204	https://www.orthodb.org/v10?query=107139at6656	ribosome production factor 2 homolog
107226at6656	Duplicated	de_novo.AGAP010373.R325.1:0-1448	184.6	116	https://www.orthodb.org/v10?query=107226at6656	Arginyl-tRNA--protein transferase 1
107226at6656	Duplicated	de_novo.Agm54242U_210909_035710_91423880_ccs.1:232-1584	184.4	116	https://www.orthodb.org/v10?query=107226at6656	Arginyl-tRNA--protein transferase 1
107226at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_152438684_ccs.1:0-1304	182.0	139	https://www.orthodb.org/v10?query=107226at6656	Arginyl-tRNA--protein transferase 1
107353at6656	Duplicated	de_novo.Agm54242U_210819_213017_12780978_ccs.1:21-1229	218.6	221	https://www.orthodb.org/v10?query=107353at6656	Hexosyltransferase
107353at6656	Duplicated	de_novo.Agseq_95158.1:66-1274	218.6	221	https://www.orthodb.org/v10?query=107353at6656	Hexosyltransferase
107427at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_39190595_ccs.1:0-689	273.6	175	https://www.orthodb.org/v10?query=107427at6656	YEATS domain-containing protein 4
107427at6656	Duplicated	de_novo.Agseq_130555.1:0-767	261.1	177	https://www.orthodb.org/v10?query=107427at6656	YEATS domain-containing protein 4
107453at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_69992991_ccs.1:0-932	312.5	208	https://www.orthodb.org/v10?query=107453at6656	ER membrane protein complex subunit 2-like
107453at6656	Duplicated	de_novo.Agseq_98980.1:0-917	311.7	199	https://www.orthodb.org/v10?query=107453at6656	ER membrane protein complex subunit 2-like
107615at6656	Complete	de_novo.AGAP005909-RA.1:0-746	253.5	203	https://www.orthodb.org/v10?query=107615at6656	Mediator of RNA polymerase II transcription subunit 8
107802at6656	Duplicated	de_novo.Agseq_54708.1:0-1103	319.6	223	https://www.orthodb.org/v10?query=107802at6656	serine-threonine kinase receptor-associated protein
107802at6656	Duplicated	de_novo.Agm54242U_210909_035710_12322264_ccs.1:388-1386	318.7	222	https://www.orthodb.org/v10?query=107802at6656	serine-threonine kinase receptor-associated protein
107802at6656	Duplicated	de_novo.Agm54242U_210819_213017_111215186_ccs.1:0-986	310.6	219	https://www.orthodb.org/v10?query=107802at6656	serine-threonine kinase receptor-associated protein
107806at6656	Duplicated	de_novo.AGAP003294-RA.1:0-2291	562.0	604	https://www.orthodb.org/v10?query=107806at6656	ESF1 homolog
107806at6656	Duplicated	de_novo.Agm54242U_210819_213017_169346074_ccs.1:22-1670	490.4	417	https://www.orthodb.org/v10?query=107806at6656	ESF1 homolog
107844at6656	Duplicated	de_novo.Agm54242U_210819_213017_165480057_ccs.1:0-2817	220.0	223	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
107844at6656	Duplicated	de_novo.Agm54242U_210909_035710_146539269_ccs.1:0-2819	219.5	223	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
107844at6656	Duplicated	de_novo.Agm54242U_210909_035710_146015924_ccs.1:0-2822	219.5	223	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
